SeniorCitizen,Tenure,MonthlyCharges,Churn,TotalCharges,Gender_Male,Contract_One year,Contract_Two year,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,53,76.77,0,4068.81,False,False,False,True,False,False
0,34,101.33,0,3445.22,True,True,False,False,False,False
0,8,68.78,0,550.24,False,True,False,False,False,True
1,70,95.4,0,6678.0,False,True,False,True,False,False
1,21,106.77,0,2242.17,False,False,False,False,False,True
0,7,59.14,0,413.98,True,True,False,False,True,False
0,56,21.36,0,1196.16,False,True,False,False,True,False
1,49,45.49,1,2229.01,True,False,True,False,True,False
0,42,111.49,0,4682.58,False,False,True,False,False,False
1,23,88.75,0,2041.25,True,False,True,True,False,False
0,52,93.72,0,4873.44,True,True,False,True,False,False
0,53,52.53,1,2784.09,False,False,False,False,False,True
0,16,90.13,1,1442.08,False,False,True,False,False,True
1,37,84.63,0,3131.31,True,False,False,False,True,False
1,18,37.84,0,681.12,False,False,True,False,False,False
0,20,116.87,0,2337.4,False,False,True,False,False,False
1,46,55.4,0,2548.4,False,False,False,False,False,True
1,2,52.93,0,105.86,True,False,True,False,False,True
1,63,56.92,0,3585.96,True,False,False,True,False,False
1,3,29.17,0,87.51,False,True,False,True,False,False
0,46,82.5,0,3795.0,False,True,False,False,False,True
1,49,43.86,0,2149.14,False,False,False,True,False,False
1,1,100.33,0,100.33,True,False,False,False,False,True
0,22,59.42,0,1307.24,True,True,False,False,False,False
1,14,65.86,0,922.04,False,False,False,False,True,False
1,45,84.64,1,3808.8,False,True,False,False,False,True
1,6,96.19,0,577.14,False,True,False,False,False,True
0,65,43.11,0,2802.15,False,False,False,True,False,False
0,21,116.63,0,2449.23,False,False,True,False,False,True
1,4,82.23,0,328.92,False,False,False,False,False,False
1,3,20.56,0,61.68,True,True,False,False,True,False
0,30,61.56,0,1846.8,False,False,True,True,False,False
0,31,63.68,1,1974.08,True,False,True,False,False,False
0,34,100.92,1,3431.28,False,True,False,False,True,False
1,20,50.51,1,1010.2,False,False,True,True,False,False
1,54,53.12,0,2868.48,True,False,True,False,False,False
0,25,27.05,0,676.25,True,False,False,False,False,True
1,15,48.35,0,725.25,True,True,False,True,False,False
1,38,91.7,0,3484.6,True,False,True,False,False,True
1,23,83.48,0,1920.04,False,True,False,True,False,False
1,52,28.14,1,1463.28,True,False,False,False,True,False
1,66,31.47,0,2077.02,False,False,False,True,False,False
1,57,57.69,0,3288.33,True,False,False,True,False,False
1,57,94.38,0,5379.66,False,False,True,False,False,False
0,52,103.29,0,5371.08,False,False,False,True,False,False
0,35,21.46,0,751.1,False,True,False,False,True,False
0,14,52.9,0,740.6,False,False,False,False,False,False
0,14,62.43,0,874.02,False,False,True,False,False,True
0,33,111.11,0,3666.63,False,False,False,True,False,False
0,52,70.14,0,3647.28,True,False,True,False,True,False
0,1,46.97,0,46.97,False,True,False,False,True,False
0,34,59.0,0,2006.0,True,False,False,True,False,False
0,19,63.64,1,1209.16,True,False,False,True,False,False
1,24,87.0,0,2088.0,False,True,False,False,False,True
1,4,24.11,1,96.44,True,True,False,False,False,True
0,36,58.95,0,2122.2,False,False,True,False,False,True
1,58,84.66,1,4910.28,True,False,False,False,False,True
1,32,48.33,0,1546.56,False,False,False,False,False,True
0,9,79.18,0,712.62,True,False,False,False,False,True
0,67,55.73,0,3733.91,False,False,False,False,False,False
0,20,95.87,1,1917.4,False,True,False,False,False,False
1,62,26.06,1,1615.72,False,False,False,False,True,False
1,58,111.8,0,6484.4,False,False,False,False,False,False
0,22,37.16,0,817.52,True,False,False,True,False,False
1,67,35.85,0,2401.95,False,False,True,True,False,False
1,48,104.06,0,4994.88,True,False,True,True,False,False
1,8,106.93,0,855.44,True,False,True,False,True,False
0,15,29.3,0,439.5,True,True,False,False,False,False
1,32,110.87,0,3547.84,False,True,False,True,False,False
1,53,47.33,1,2508.49,True,True,False,False,False,False
1,67,81.86,0,5484.62,True,False,False,True,False,False
1,4,26.86,0,107.44,True,False,False,False,False,True
1,30,58.07,0,1742.1,False,True,False,False,False,False
1,13,65.07,0,845.91,False,False,True,False,False,False
1,21,79.98,0,1679.58,True,False,False,True,False,False
0,41,72.53,0,2973.73,False,False,True,False,False,False
0,19,66.15,1,1256.85,False,False,False,False,False,True
1,48,115.96,0,5566.08,True,False,False,True,False,False
0,63,38.5,0,2425.5,True,False,True,False,False,True
1,20,35.8,0,716.0,False,True,False,True,False,False
1,64,91.34,0,5845.76,True,False,True,False,False,False
1,37,27.46,0,1016.02,False,True,False,True,False,False
0,31,68.29,0,2116.99,False,True,False,False,True,False
1,18,68.41,0,1231.38,False,False,False,True,False,False
1,20,51.0,0,1020.0,False,False,False,False,False,False
0,11,113.04,1,1243.44,False,False,False,False,False,True
0,44,48.25,0,2123.0,False,True,False,False,False,True
1,64,48.84,0,3125.76,True,True,False,False,True,False
0,34,43.43,0,1476.62,True,False,True,True,False,False
0,65,34.58,0,2247.7,False,False,False,True,False,False
1,55,56.4,0,3102.0,False,False,False,False,False,True
1,1,88.09,0,88.09,False,True,False,False,False,True
1,38,94.22,0,3580.36,True,False,False,False,False,False
0,9,101.34,0,912.06,False,True,False,False,True,False
0,71,39.75,1,2822.25,True,False,True,False,False,True
0,17,23.56,1,400.52,False,False,True,True,False,False
1,52,117.47,0,6108.44,False,False,False,False,False,True
0,18,21.43,0,385.74,True,False,True,False,False,False
0,63,116.07,0,7312.41,True,False,False,True,False,False
1,33,102.88,1,3395.04,False,False,False,False,False,False
1,4,111.21,1,444.84,False,True,False,False,False,False
1,52,58.72,1,3053.44,False,True,False,False,False,False
0,9,39.72,0,357.48,True,False,False,False,True,False
1,64,80.65,0,5161.6,True,False,True,True,False,False
0,30,94.13,0,2823.9,True,False,True,True,False,False
0,8,33.09,1,264.72,True,False,False,False,False,False
1,5,99.76,1,498.8,True,False,False,False,True,False
1,63,40.86,0,2574.18,True,False,True,False,False,True
1,1,69.17,0,69.17,False,False,True,True,False,False
1,15,105.65,1,1584.75,False,True,False,False,False,True
1,38,39.34,0,1494.92,True,True,False,True,False,False
0,42,44.19,1,1855.98,False,False,True,False,False,False
0,46,26.28,0,1208.88,False,True,False,True,False,False
0,53,34.66,0,1836.98,True,True,False,False,False,False
1,26,34.65,0,900.9,False,False,False,True,False,False
0,61,40.34,0,2460.74,True,True,False,False,False,False
1,67,48.62,0,3257.54,True,True,False,False,False,True
1,54,101.5,1,5481.0,False,False,False,False,False,True
0,22,111.58,1,2454.76,True,False,True,False,False,True
0,26,60.63,0,1576.38,True,True,False,True,False,False
1,60,32.82,0,1969.2,True,True,False,False,True,False
0,39,42.38,0,1652.82,True,False,True,False,False,True
1,36,93.62,0,3370.32,True,True,False,True,False,False
0,21,87.74,1,1842.54,True,False,True,False,False,False
0,41,116.72,0,4785.52,True,False,False,False,True,False
0,48,21.45,0,1029.6,True,False,True,False,True,False
0,26,95.08,1,2472.08,False,False,True,False,True,False
0,63,70.58,0,4446.54,False,False,True,False,False,True
1,36,110.27,1,3969.72,False,False,False,False,False,True
0,24,77.62,0,1862.88,True,False,True,False,False,True
0,21,64.67,1,1358.07,True,False,True,False,False,True
0,18,86.59,1,1558.62,False,False,False,False,False,False
1,15,103.35,1,1550.25,False,True,False,True,False,False
1,6,48.25,1,289.5,False,True,False,False,True,False
1,43,30.75,0,1322.25,True,False,True,True,False,False
1,31,63.3,0,1962.3,False,False,False,False,True,False
1,28,41.45,0,1160.6,False,False,False,False,True,False
0,8,62.95,1,503.6,True,False,True,False,True,False
0,29,119.1,0,3453.9,False,False,True,False,True,False
0,21,77.41,1,1625.61,True,True,False,False,False,False
1,58,89.36,0,5182.88,True,True,False,False,False,False
1,60,87.79,1,5267.4,True,False,True,False,True,False
0,50,102.07,0,5103.5,False,False,False,False,True,False
1,31,114.41,0,3546.71,False,False,True,False,False,True
1,47,85.88,0,4036.36,True,False,False,False,True,False
1,34,67.61,0,2298.74,False,True,False,True,False,False
0,2,51.78,0,103.56,False,False,True,False,False,False
0,67,56.03,0,3754.01,False,False,False,True,False,False
1,52,53.45,0,2779.4,False,True,False,False,False,True
1,7,52.45,1,367.15,True,False,True,False,False,False
1,19,89.46,0,1699.74,False,False,True,False,False,True
1,15,78.77,0,1181.55,True,True,False,False,False,True
0,48,40.2,1,1929.6,True,False,True,True,False,False
1,14,116.96,1,1637.44,False,True,False,False,True,False
0,3,62.77,0,188.31,True,False,False,False,False,False
0,50,76.61,1,3830.5,False,False,True,False,False,False
0,54,90.26,1,4874.04,False,True,False,False,True,False
1,6,81.37,1,488.22,True,True,False,True,False,False
0,49,51.11,1,2504.39,True,False,False,False,False,True
0,23,99.77,0,2294.71,True,False,True,True,False,False
1,20,31.02,0,620.4,True,True,False,False,False,True
1,60,76.9,0,4614.0,False,True,False,False,False,False
1,45,47.33,0,2129.85,False,True,False,False,True,False
0,61,81.58,0,4976.38,False,False,True,False,True,False
1,56,41.8,0,2340.8,True,False,True,False,False,False
0,2,97.22,0,194.44,True,False,False,False,False,True
0,45,42.75,0,1923.75,True,False,False,True,False,False
1,40,109.04,0,4361.6,False,False,False,False,False,True
0,24,106.16,0,2547.84,True,False,True,False,True,False
0,29,56.24,1,1630.96,False,True,False,True,False,False
0,67,58.58,0,3924.86,True,False,True,True,False,False
0,68,90.15,1,6130.2,False,False,True,False,False,True
1,66,29.04,0,1916.64,False,False,True,False,False,True
0,54,28.09,0,1516.86,True,False,False,False,False,True
1,53,33.63,0,1782.39,True,True,False,True,False,False
0,49,76.25,0,3736.25,False,False,True,False,False,False
0,32,34.9,0,1116.8,False,False,False,True,False,False
1,61,47.76,1,2913.36,True,False,True,False,True,False
0,42,84.69,1,3556.98,True,True,False,False,False,False
0,1,21.56,1,21.56,False,False,False,False,False,False
0,63,38.02,0,2395.26,True,False,True,False,False,True
0,35,112.99,0,3954.65,False,False,False,True,False,False
0,51,86.36,0,4404.36,False,True,False,False,True,False
0,71,50.56,0,3589.76,True,True,False,True,False,False
1,45,24.53,0,1103.85,True,False,False,False,False,True
1,65,78.6,0,5109.0,True,False,True,True,False,False
1,14,42.29,1,592.06,True,True,False,False,True,False
0,3,116.02,0,348.06,True,True,False,False,False,True
0,24,88.7,1,2128.8,False,False,True,True,False,False
0,65,117.41,0,7631.65,False,False,False,False,True,False
1,48,104.89,0,5034.72,True,False,False,False,True,False
0,10,68.3,1,683.0,True,False,True,False,False,True
1,13,86.96,0,1130.48,True,True,False,False,False,True
0,14,101.21,0,1416.94,False,True,False,False,False,False
0,10,77.82,0,778.2,True,False,True,False,False,False
0,40,26.15,0,1046.0,True,False,True,False,True,False
1,23,67.04,0,1541.92,False,False,False,False,False,True
0,55,33.06,0,1818.3,False,False,False,False,False,True
1,63,91.48,0,5763.24,True,False,True,True,False,False
0,71,88.06,1,6252.26,True,True,False,True,False,False
0,42,119.29,0,5010.18,True,False,False,True,False,False
1,66,82.88,0,5470.08,False,False,True,True,False,False
0,47,100.01,0,4700.47,True,True,False,False,False,False
0,52,46.83,1,2435.16,True,False,False,True,False,False
0,18,54.0,0,972.0,True,False,True,False,False,True
0,18,111.7,0,2010.6,False,False,True,False,True,False
1,24,95.52,0,2292.48,False,True,False,False,True,False
1,23,85.53,1,1967.19,True,True,False,False,True,False
0,12,45.4,0,544.8,True,False,True,False,False,False
0,23,89.86,0,2066.78,False,True,False,False,True,False
1,21,108.68,0,2282.28,False,False,True,False,False,False
0,64,43.08,0,2757.12,False,True,False,False,False,False
1,34,90.61,0,3080.74,False,True,False,False,True,False
0,2,59.37,1,118.74,False,False,False,False,False,False
1,69,31.88,0,2199.72,False,False,False,True,False,False
1,31,96.35,0,2986.85,False,True,False,True,False,False
1,68,36.71,0,2496.28,False,False,True,True,False,False
1,70,45.29,0,3170.3,False,True,False,False,False,False
0,19,98.29,0,1867.51,True,False,False,True,False,False
0,13,94.21,0,1224.73,True,False,True,False,True,False
1,65,45.42,1,2952.3,True,True,False,False,True,False
1,6,114.1,0,684.6,False,True,False,False,False,False
1,71,41.53,0,2948.63,True,True,False,False,False,False
1,27,119.36,0,3222.72,False,True,False,True,False,False
0,52,93.79,1,4877.08,False,False,False,False,False,True
1,48,59.25,1,2844.0,True,False,False,False,True,False
1,68,33.03,0,2246.04,False,False,False,False,False,True
1,44,52.05,0,2290.2,True,False,False,True,False,False
1,17,39.37,0,669.29,True,False,True,False,False,False
1,38,82.18,0,3122.84,True,False,True,True,False,False
1,10,55.69,0,556.9,False,False,True,False,False,True
1,54,49.5,0,2673.0,True,True,False,True,False,False
0,6,95.71,1,574.26,False,False,True,False,False,False
1,6,43.06,0,258.36,True,False,False,False,False,True
1,52,78.69,0,4091.88,True,False,False,True,False,False
1,15,39.46,0,591.9,True,True,False,False,False,False
0,68,91.48,0,6220.64,False,False,True,True,False,False
0,57,82.51,0,4703.07,False,True,False,True,False,False
0,56,99.82,0,5589.92,False,True,False,False,False,False
1,7,26.85,0,187.95,True,False,True,False,False,False
1,51,41.01,1,2091.51,True,True,False,True,False,False
1,58,35.45,1,2056.1,False,False,True,False,True,False
0,64,39.06,0,2499.84,False,False,True,True,False,False
1,26,30.3,0,787.8,False,True,False,False,False,False
0,58,76.21,0,4420.18,False,False,False,False,True,False
0,31,79.34,0,2459.54,False,False,True,False,False,False
0,66,104.35,1,6887.1,False,False,False,True,False,False
0,13,61.77,0,803.01,True,False,False,False,False,True
0,18,73.24,0,1318.32,False,False,True,False,False,False
1,13,119.13,0,1548.69,True,False,False,False,False,False
1,24,73.18,0,1756.32,True,True,False,False,False,True
0,57,77.36,0,4409.52,False,True,False,False,False,False
1,29,119.59,0,3468.11,False,False,False,False,False,False
1,56,119.41,1,6686.96,True,True,False,False,False,False
0,54,62.4,0,3369.6,False,False,True,False,False,True
0,5,83.49,0,417.45,False,False,True,True,False,False
1,35,68.08,1,2382.8,True,False,False,False,False,False
1,19,92.07,0,1749.33,True,True,False,False,True,False
1,55,113.84,1,6261.2,True,False,False,True,False,False
1,69,50.97,0,3516.93,False,True,False,True,False,False
0,44,101.89,1,4483.16,True,False,True,False,True,False
1,38,85.48,0,3248.24,False,True,False,False,True,False
0,62,48.02,0,2977.24,True,True,False,False,True,False
0,22,99.73,1,2194.06,True,False,False,False,False,True
1,40,62.71,1,2508.4,True,False,True,False,False,False
1,26,32.04,0,833.04,False,True,False,True,False,False
1,5,119.34,0,596.7,False,False,True,False,True,False
0,54,62.56,1,3378.24,True,True,False,False,False,False
0,49,74.16,0,3633.84,True,False,True,False,False,False
0,3,100.8,0,302.4,True,True,False,False,False,True
0,38,116.09,0,4411.42,False,False,True,True,False,False
1,14,107.29,0,1502.06,True,True,False,False,False,False
0,47,72.51,0,3407.97,False,False,True,False,True,False
0,14,74.57,1,1043.98,True,True,False,False,True,False
1,38,48.09,1,1827.42,True,True,False,False,False,True
0,64,66.28,1,4241.92,True,False,True,False,True,False
0,44,114.68,0,5045.92,True,False,False,False,True,False
1,70,92.69,0,6488.3,True,True,False,False,False,True
0,65,21.19,0,1377.35,True,True,False,False,False,True
0,25,31.65,0,791.25,False,False,False,False,True,False
0,16,112.38,0,1798.08,True,True,False,True,False,False
0,15,104.87,0,1573.05,False,False,True,True,False,False
1,3,68.62,0,205.86,True,False,False,False,False,True
0,67,81.7,0,5473.9,True,True,False,True,False,False
1,37,48.96,0,1811.52,False,False,True,True,False,False
0,55,99.28,1,5460.4,True,False,True,True,False,False
1,38,80.33,1,3052.54,False,False,False,False,False,True
1,63,89.48,1,5637.24,False,False,False,True,False,False
1,1,57.49,1,57.49,True,False,False,False,True,False
0,71,63.04,0,4475.84,False,False,True,False,True,False
0,19,40.77,0,774.63,False,True,False,False,False,True
0,52,114.81,1,5970.12,True,False,True,True,False,False
1,30,114.66,0,3439.8,False,False,True,False,False,False
0,55,101.78,1,5597.9,True,False,False,False,False,False
0,14,113.56,0,1589.84,True,True,False,False,True,False
0,13,86.53,0,1124.89,True,False,True,False,True,False
0,27,43.47,0,1173.69,True,False,False,False,False,False
1,9,96.02,0,864.18,False,False,False,False,False,True
1,41,52.53,0,2153.73,True,True,False,True,False,False
0,48,64.05,0,3074.4,True,True,False,False,False,False
0,12,47.44,0,569.28,False,False,False,True,False,False
0,10,62.36,0,623.6,True,True,False,False,False,False
1,6,87.93,1,527.58,True,True,False,False,True,False
0,34,31.06,1,1056.04,False,False,True,True,False,False
1,52,30.52,1,1587.04,False,True,False,False,False,True
1,41,88.38,0,3623.58,False,False,False,True,False,False
0,6,97.96,0,587.76,False,True,False,True,False,False
